gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_IL10_KOnonTLS_median
Atg9a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ankzf1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Glb1l,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Stk16,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tuba4a,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dnajb2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ptprn,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dnpep,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Des,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Speg,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gmppa,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Chpf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Obsl1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Stk11ip,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc4a3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Epha4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sgpp2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Farsb,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Acsl3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Utp14b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kcne4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ap1s3,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Wdfy1,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mrpl44,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Serpine2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fam124b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cul3,0.03765027643980603,0.5078659413810841,0.8833225954545745,-26.517020310539507,0.0,0.0,0.0,0.0
Dock10,0.038707628800508063,0.2702706993728666,0.8506311026434865,-0.341630610914842,-0.1718000538297447,0.017771372901525296,0.8921995274951044,0.7931997086111436
Irs1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rhbdd1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C430014B12Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mff,0.0007335473709934008,0.013394916753769956,0.1403889715411655,-28.762544764686616,-28.03451611489732,-26.513443312601897,0.27493514728547175,0.0
Gm28941,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tm4sf20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Agfg1,0.009501095540355024,0.029867793297539916,0.2615722360139493,-27.264069185244036,0.0,0.0,0.0,0.0
Ccl20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pid1,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Dner,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Trip12,0.01152061703246754,0.22822452851501984,0.8459194305078578,-0.010164544106488305,0.3054060059289528,0.8558855620470174,0.457491023474857,0.5626669353362241
Fbxo36,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C130026I21Rik,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
A530032D15Rik,0.0001720247930818143,0.0007335473709934008,0.002778685068188869,-29.098292995630636,-28.797468861343283,-27.751773192640904,0.4665540089485173,0.0
Gm10553,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A530040E14Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm16028,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sp110,9.016783792651294e-05,0.00016907075718644346,0.0008074274754744568,-29.71427828558364,-29.602281411733593,-29.46355296149554,0.8153355420072028,0.0
Gm16094,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sp140,1.5876796062554575e-05,1.5876796062554575e-05,0.00030165912518853697,-0.6391938527399825,-0.5142308058912868,-0.4044012362451969,1.1772127805784225,0.8233820153496249
Sp100,0.0007335473709934008,0.009501095540355024,0.03765027643980603,-28.622867635440425,-27.427950878793837,0.0,0.180565980997554,0.0
A630001G21Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cab39,0.0007335473709934008,0.013394916753769956,0.1853939469443623,-28.87508216132954,-28.35285870524423,0.0,0.34281589661350986,0.0
Itm2c,0.2082876875446535,0.6784313725490196,1.0,-0.2739596066409262,-0.07897953459513607,0.07599457129056755,0.7274571367426146,0.690484277817878
Gm28884,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gpr55,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Psmd1,0.004667322155326527,0.03914899424398587,0.24085160406020334,-29.046479892970932,-28.903344968493606,-28.706421145956078,0.5020810263339928,0.0
Armc9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
B3gnt7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ncl,0.038707628800508063,0.42686353893784235,1.0,-0.12004626386856189,-0.041802781790129306,0.02625235937110295,1.6544226655454026,1.6077870433449537
C130036L24Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nmur1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ptma,1.5876796062554575e-05,0.00024609033896959596,0.020131777407319206,-0.149248380288897,-0.12125818512216127,-0.08391687146939253,3.326518210774585,3.0566612906301227
Pde6d,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cops7b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nppc,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dis3l2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm29055,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Eif4e2,0.02524410573946178,0.3837421608319441,0.9699293482575216,-0.3064911225708384,-0.14447638211573632,0.06200542980878758,0.7409003077394476,0.6655856779845541
Efhd1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gigyf2,0.029867793297539916,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Kcnj13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ngef,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Inpp5d,0.00033168419378085557,0.010604607267588526,0.20134378912366713,-29.132556985588742,-28.868710807289016,-28.208931915716207,0.4936494207173765,0.0
Atg16l1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sag,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dgkd,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Usp40,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm20528,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ugt1a7c,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ugt1a6a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mroh2a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hjurp,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Arl4c,0.0010637453361911566,0.005493371437643883,0.04734460585853775,0.18490669192808817,0.3143119299722825,0.492165290330696,1.242754569949306,1.54132288092191
Sh3bp4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Agap1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm28499,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ackr3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cops8,0.029867793297539916,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Col6a3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mlph,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rab17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lrrfip1,0.05737874097007224,0.3053901722632373,0.6784313725490196,0.07647301394377065,0.18011121811303463,0.28226721602631705,1.111092596279095,1.2561125020828312
Ramp1,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ube2f,0.16322331678391017,0.6708558092938122,1.0,-1.0222653660021732,0.03437803807531503,0.25671617005647246,0.5022404999114246,0.516418396903312
Scly,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Erfe,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ilkap,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Hes6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Per2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Traf3ip1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Asb1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Twist2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hdac4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ndufa10,3.5291394948257277e-05,0.00035657175513219313,0.007737120862323551,-29.188047978549086,-29.020909819326278,-28.852823795553267,0.5447087557746415,0.0
Cops9,0.13493688973565135,0.6238787012780821,1.0,-0.16679363306778852,-0.04875279804887016,0.04421681788598871,0.9613085852643719,0.9317088060081414
Gpc1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ankmy1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dusp28,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rnpepl1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9430060I03Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Capn10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gpr35,3.5291394948257277e-05,0.00012175575045247107,0.0007335473709934008,-29.417944997234958,-29.225749181541453,-28.96437100301427,0.6278084382993188,0.0
Kif1a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sned1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mterf4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm28535,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pask,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ppp1r7,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Ano7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hdlbp,0.012393005013484532,0.231052016598276,0.9078907895431815,-0.34072953406191614,-0.15511922393352628,0.008051780910966954,0.6434598297928911,0.579262163688234
Sept2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Farp2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Stk25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Bok,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Thap4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Atg4b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dtymk,0.08856750257537103,0.2615722360139493,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
Ing5,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
D2hgdh,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pdcd1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fam174a,0.00300098908269761,0.017025100617029044,0.12432734424116718,-29.23153883021505,-29.06707875086377,-28.634054332631443,0.562546685826331,0.0
St8sia4,1.5876796062554575e-05,0.00024233435263260392,0.000246293970482502,1.2695881774970208,1.581521752301079,2.176582507812556,0.490089984437977,1.460745135695055
D1Ertd622e,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ppip5k2,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gin1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pam,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
B230216N24Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm28187,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rnf152,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm17634,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pign,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Relch,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tnfrsf11a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm7160,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zcchc2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Phlpp1,0.04801397289426615,0.4469684694114323,1.0,0.0,0.0,0.0,0.0,0.0
Bcl2,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kdsr,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Vps4b,0.022643021023352115,0.24312479671364856,0.9071710289327191,0.017245826033724078,0.2985582628560262,1.571056984547384,0.437331471681821,0.5378953321471868
Serpinb5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Serpinb2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Serpinb8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dsel,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tsn,0.011479472698284995,0.14474739940813305,0.616834337546481,-1.321134322620988,-0.25917736589675394,-0.0007754604984316183,0.6130389233759616,0.5128948351406505
Nifk,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Clasp1,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2900060B14Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tfcp2l1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gli2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Inhbb,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ralb,0.029867793297539916,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Tmem185b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Epb41l5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ptpn4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem177,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem37,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dbi,0.0001885369532428357,0.009557831229657855,0.18134476462649837,0.09503726133356376,0.22719106829145053,0.3611059859721622,0.8892151460081122,1.0415935888120076
3110009E18Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Steap3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Insig2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccdc93,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ddx18,0.08856750257537103,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Actr3,1.5876796062554575e-05,6.35071842502183e-05,0.00298483765976026,-0.34258392644959157,-0.2847455355772708,-0.21926621279291264,1.98195458670182,1.6298922186887852
Slc35f5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lypd1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nckap5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mgat5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem163,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2900009J06Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccnt2,0.009501095540355024,0.08856750257537103,1.0,-26.443041924163126,0.0,0.0,0.0,0.0
Rab3gap1,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Zranb3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
R3hdm1,3.5291394948257277e-05,0.0001720247930818143,0.013394916753769956,-28.99455747595653,-28.8063929544895,-28.403222706015914,0.469448921067723,0.0
Ubxn4,0.005493371437643883,0.08249583234103358,0.34314519329999205,0.1849640058988634,0.3600105962562383,0.5143741220819111,0.7512950304939185,0.9639596639569574
Mcm6,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Dars,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Cxcr4,0.005493371437643883,0.05863408356086844,0.42686353893784235,0.13192431432949164,0.3854157035155723,0.824720118284985,0.6170313530977495,0.8044536777166853
Gm15675,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cd55,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C4bp,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pfkfb2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Yod1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
AA986860,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm15848,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pigr,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fcmr,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Il10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mapkapk2,0.0005684668718268336,0.014708987135765385,0.15391153269341917,-0.5332097207092019,-0.31545260899854555,-0.11363943604239164,0.6577817782228128,0.5304185712389041
Dyrk3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Eif2d,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rassf5,0.08856750257537103,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ikbke,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Srgap2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm29488,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fam72a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ctse,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rab7b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pm20d1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc41a1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rab29,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nucks1,0.0007144558228149559,0.03142017940779551,0.2082876875446535,-0.6216591418258164,-0.4436152617656251,-0.26352133439946146,0.8884845755843759,0.6535528142261577
Slc45a3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Elk4,0.47495853988950676,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mfsd4a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cdk18,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Klhdc8a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nuak2,0.038268814634801814,0.2690653160474152,0.9034642790425517,-0.26065970385855797,1.4732967644736625,28.963325885535127,0.1775269261666745,0.4884717507157571
Tmcc2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dstyk,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6030442K20Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rbbp5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem81,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nfasc,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lrrn2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mdm4,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Pik3c2b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ppp1r15b,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Plekha6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Etnk2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sox13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Snrpe,0.0010637453361911566,0.06909581646423751,0.7344923394458999,-0.20939321201244307,-0.12358156870401234,-0.0008480054530451511,1.4752516551012076,1.351139890844335
Zc3h11a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm38394,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lax1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Atp2b4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Prelp,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Btg2,0.13493688973565135,0.6784313725490196,1.0,-0.14100735701533165,-0.0178891677659497,0.11052187849276436,1.341735564116385,1.3298947731295225
Chil1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Adora1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ppfia4,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem183a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cyb5r1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Adipor1,0.002778685068188869,0.009501095540355024,0.08856750257537103,-28.422988007195492,-26.443041924163126,0.0,0.09123233514196424,0.0
Klhl12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rabif,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kdm5b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ppp1r12b,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ube2t,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ptpn7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Arl8a,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Gm15445,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Elf3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rnpep,0.009501095540355024,0.08856750257537103,0.2615722360139493,-26.841625581535634,0.0,0.0,0.0,0.0
Timm17a,0.002778685068188869,0.029867793297539916,0.2615722360139493,-27.761271658975666,0.0,0.0,0.0,0.0
Shisa4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ipo9,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nav1,0.009501095540355024,0.08856750257537103,0.2615722360139493,-26.716788810801333,0.0,0.0,0.0,0.0
Csrp1,0.004313618832090875,0.057322517474446534,0.3960103817154125,-29.20005786700494,-28.942114397250485,-0.7998631012247146,0.5332639027167555,0.0
Phlda3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lad1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tnnt2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pkp1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem9,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cacna1s,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm37759,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kif21b,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Inava,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Camsap2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9230116N13Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ddx59,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kif14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp281,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm19705,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nr5a2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm4258,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm26930,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ptprc,1.5876796062554575e-05,1.5876796062554575e-05,1.5876796062554575e-05,-0.5515247214257054,-0.48847714383886864,-0.41941058484761085,2.2594770044551176,1.6088038437846048
Nek7,0.029867793297539916,0.08856750257537103,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
2310009B15Rik,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Dennd1b,0.002778685068188869,0.029867793297539916,0.2615722360139493,-28.299308469412622,0.0,0.0,0.0,0.0
Zbtb41,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Aspm,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cfh,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kcnt2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cdc73,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
B3galt2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Glrx2,0.0001720247930818143,0.002778685068188869,0.029867793297539916,-28.987045988481494,-28.590934658694074,0.0,0.40432386426560374,0.0
Ro60,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Uchl5,0.029867793297539916,0.2615722360139493,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
Gm29170,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rgs2,0.00012637550290871792,0.00139813990539153,0.021207059721369614,-29.548109152268516,-29.273104345636156,-28.980720268137,0.648757622486846,0.0
Rgs1,0.00298483765976026,0.08249583234103358,0.5208065412399778,-0.2646975127745528,-0.14361114700218663,-0.022171160299608122,2.59862892094704,2.354141920031275
Rgs18,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Brinp3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A230059L01Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pla2g4a,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Ptgs2os,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ptgs2,0.00020409154273458706,0.0006710344515115845,0.004703288898049222,-30.402287735903,-1.650980108178102,-1.0045561003385577,1.3179009697694806,0.41649187483406397
Ptgs2os2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Odr4,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tpr,1.5876796062554575e-05,3.175359212510915e-05,0.00047630388187663733,-0.7328021923366032,-0.5808870025782882,-0.4602702855326372,1.3086846910602126,0.8766858130485765
Prg4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hmcn1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm10138,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ivns1abp,0.00031886695226255874,0.006087403864745258,0.14474739940813305,-29.194821502336872,-28.987396509904745,-1.3321785295564366,0.5416863712264035,0.0
Swt1,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Trmt1l,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
