gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk6_median,median_IL10_KOnonTLS_median
Lrrc75aos2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mmgt2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp287,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm27194,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Trim16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fbxw10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tvp23b,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Pmp22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hs3st3b1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cox10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2810001G20Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hs3st3a1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Elac2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Arhgap44,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Myocd,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Map2k4,0.08856750257537103,0.2615722360139493,0.8822739356449067,0.0,0.0,0.0,0.0,0.0
Zkscan6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem220,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Adprm,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sco1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gas7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Glp2r,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Usp43,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9130017K11Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Stx8,0.009501095540355024,0.08856750257537103,0.7699762950911404,-27.002882704881323,0.0,0.0,0.0,0.0
Ntn1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm12305,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pik3r5,0.0028677490529391346,0.0076818062802948605,0.0365306772221386,0.611350072540021,1.6638337882226484,3.286598421026656,0.22670516152121326,0.7217076773273895
Pik3r6,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Mfsd6l,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Myh10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ndel1,0.0073033261887751055,0.13231801788911673,0.7868234305012446,-0.4178284996127706,-0.23584733898874854,-0.026984506163015703,0.6701240255413973,0.5682513983045245
Rpl26,0.00409621338413908,0.08249583234103358,0.4726680955783123,-0.04192830210599869,-0.022925522815512682,-0.005729487987484592,3.689193869751005,3.6320469935170303
Slc25a35,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rangrf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pfas,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ctc1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Aurkb,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9330160F10Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Borcs6,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem107,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Vamp2,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Per1,0.002778685068188869,0.029867793297539916,0.2615722360139493,-27.83850705664943,0.0,0.0,0.0,0.0
Hes7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cntrob,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Trappc1,0.029867793297539916,0.029867793297539916,0.08856750257537103,0.0,0.0,0.0,0.0,0.0
Kcnab3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rnf227,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Chd3,0.029867793297539916,0.08856750257537103,1.0,0.0,0.0,0.0,0.0,0.0
Cyb5d1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Naa38,0.029867793297539916,0.4198490637342591,1.0,-26.516019862956924,0.0,0.0,0.0,0.0
Tmem88,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kdm6b,0.0007144558228149559,0.02524410573946178,0.2082876875446535,0.1380750982871628,0.24676408486385656,0.3519398514619892,1.319548701372935,1.5675020949213039
Kdm6bos,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dnah2,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Wrap53,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Trp53,0.009501095540355024,0.08856750257537103,1.0,-26.194410106655596,0.0,0.0,0.0,0.0
Atp1b2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sat2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fxr2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mpdu1,0.08856750257537103,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cd68,0.07212817653359091,0.3713264582342768,0.9071710289327191,-1.2340018661573968,-0.18580448528452856,0.09550178137543872,0.6038578474130586,0.5358440943117795
Eif4a1,0.15631459871397954,0.6238787012780821,1.0,-0.039684035215965204,0.025310774507909136,0.09105064649997585,1.7942148372265412,1.8244513841263728
Senp3,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Tnfsf13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tnfsf12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Polr2a,0.04750941916291237,0.32444554325167463,0.9677395679735021,-26.35725636478157,1.9544976621225754,28.90261571857306,0.10083165044010425,0.4657344379138975
Zbtb4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Chrnb1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fgf11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem102,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Spem1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nlgn2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem256,0.1568627450980392,0.6784313725490196,1.0,-0.17706539834403742,-0.04201555303878845,0.11779655131580402,0.9898097936921078,0.9599415995861333
Plscr3,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Tnk1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem95,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kctd11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Acap1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2810408A11Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Neurl4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gps2,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Eif5a,0.007258077319996828,0.09788044772564897,0.4726680955783123,0.032970460516460486,0.09407362998488278,0.15948230037774966,1.8471511060793575,1.9728326552126498
Cldn7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Elp5,0.2615722360139493,0.7670968684102772,1.0,0.0,0.0,0.0,0.0,0.0
Ctdnep1,0.009501095540355024,0.2344447180424608,0.9242203280316527,-28.4797187214363,-26.208278516155755,0.0,0.077531460036225,0.0
Gabarap,0.00011113757243788204,0.0073033261887751055,0.13493688973565135,0.05020483410775518,0.11458209753894574,0.2000590444152792,1.7327639621859225,1.8782787830615
Phf23,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dvl2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Acadvl,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dlg4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Asgr2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mgl2,0.006087403864745258,0.012791635946468309,0.04801397289426615,0.0,29.040203046166365,29.48009056842404,0.0,0.552042096178791
Clec10a,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc16a11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc16a13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Bcl6b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0610010K14Rik,0.009501095540355024,0.029867793297539916,0.08856750257537103,-26.976536842311482,0.0,0.0,0.0,0.0
Rnasek,1.5876796062554575e-05,0.0010637453361911566,0.04734460585853775,-0.3603420001140779,-0.2597814284305561,-0.17172233203474918,1.1108503283099074,0.9324255623517186
Alox12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Alox15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pelp1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Arrb2,0.00031886695226255874,0.007908408476331306,0.13877491686648386,-29.132624234981876,-28.900118303976033,-27.598291670000336,0.500959350110683,0.0
Med11,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cxcl16,0.0007144558228149559,0.02524410573946178,0.2702706993728666,0.05276549354995473,0.14314183680262899,0.2801578540214828,1.70833179156557,1.88395169675566
Zmynd15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tm4sf5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Vmo1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Psmb6,0.08249583234103358,0.5713582599031516,1.0,-0.22544226182768268,-0.037488269620623446,0.1488297505292916,0.8748765857707641,0.851628938155184
Pld2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mink1,0.002778685068188869,0.029867793297539916,0.2615722360139493,-27.897389294021654,0.0,0.0,0.0,0.0
Chrne,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc25a11,0.0007335473709934008,0.009501095540355024,0.0978412151825437,-28.910379863200145,-27.718619694150618,0.0,0.2208696100271185,0.0
Rnf167,0.029867793297539916,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Pfn1,0.0015241724220052392,0.020131777407319206,0.11526553941414623,-0.13718638726298277,-0.09821293198386793,-0.06558406380013136,3.0159246722964355,2.8224652699936037
Eno3,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Spag7,0.029867793297539916,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Camta2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Inca1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kif1c,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Scimp,0.009501095540355024,0.08856750257537103,0.2615722360139493,-27.60383778271911,0.0,0.0,0.0,0.0
Rabep1,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Gm19967,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nup88,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rpain,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C1qbp,3.5291394948257277e-05,0.00035657175513219313,0.006087403864745258,-29.119768751566557,-28.97719719811293,-28.629325175553657,0.528452000234371,0.0
Dhx33,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Derl2,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mis12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nlrp1b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pimreg,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4933427D14Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Txndc17,0.012399777724855125,0.2702706993728666,0.9699293482575216,-0.014405126253274215,0.14543345080092795,0.2744007711063291,0.9035338237937853,1.001232148666137
Med31,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4930563E22Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Xaf1,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Smtnl2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ggt6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mybbp1a,0.08856750257537103,0.47495853988950676,1.0,0.0,0.0,0.0,0.0,0.0
Spns2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Spns3,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Ube2g1,0.9815393059003498,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ankfy1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cyb5d2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zzef1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Atp2a3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
P2rx1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Camkk1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ncbp3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Itgae,0.2615722360139493,0.47495853988950676,1.0,0.0,0.0,0.0,0.0,0.0
Haspin,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
P2rx5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Emc6,0.0005661627970780788,0.012399777724855125,0.20298325161018943,-0.5716275728761083,-0.3186814741305783,-0.13139551520276468,0.671143842648529,0.5381295084568174
Tax1bp3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ctns,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Shpk,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Aspa,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rap1gap2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cluh,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pafah1b1,3.175359212510915e-05,0.009557831229657855,0.18134476462649837,0.12556490700450182,0.2578544374486843,0.37055997406650387,0.992936045903328,1.1864259154673613
Mettl16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mnt,0.009501095540355024,0.2615722360139493,1.0,-26.22772550438926,0.0,0.0,0.0,0.0
Sgsm2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tsr1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Srr,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Smg6,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Hic1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1700016P03Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ovca2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dph1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rtn4rl1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rpa1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Smyd4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Serpinf1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Wdr81,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mir22hg,0.07598867855418287,0.5098433838583576,0.9652708787718873,-28.24164136111561,0.0,0.0,0.0,0.0
Tlcd2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Prpf8,0.0007335473709934008,0.03765027643980603,0.4469684694114323,-28.887886320444146,-27.80792601992025,0.0,0.23497402020348376,0.0
Rilp,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Scarf1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm45606,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc43a2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pitpna,0.0073033261887751055,0.23797729618163055,0.9699293482575216,-0.24215482121572554,-0.1208791420069849,0.06484441283471704,1.0583716244598225,0.9703044286709177
Inpp5k,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Myo1c,0.029867793297539916,0.2615722360139493,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
Crk,0.03851702989351976,0.4080870011060801,1.0,-28.77831807928069,-27.515589769381336,0.0,0.19819118593171148,0.0
Ywhae,0.09788044772564897,0.6238787012780821,1.0,-0.0850759554676569,-0.0036834599900051465,0.06686120232497636,1.4328691371451125,1.4322791613413601
Rph3al,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rflnb,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Vps53,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Glod4,0.029867793297539916,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Fam57a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dbil5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mrm3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nxn,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Timm22,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Abr,0.009501095540355024,0.029867793297539916,0.08856750257537103,-27.632629278682835,0.0,0.0,0.0,0.0
Gosr1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cpd,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmigd1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Blmh,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc6a4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nsrp1,0.009501095540355024,0.08856750257537103,1.0,-26.064202468479248,0.0,0.0,0.0,0.0
Ssh2,3.5291394948257277e-05,0.0007335473709934008,0.009501095540355024,-29.19129126575406,-28.874267786846392,-27.678785794894196,0.49206299656335906,0.0
Ankrd13b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Git1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Trp53i13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Abhd15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Taok1,0.032507786807138304,0.31569248034287245,0.9689946775534558,-0.025594127643496098,0.43407394223220375,2.7287244189511215,0.40325989280248675,0.5479038173467576
Nufip2,0.04718666937823392,0.2838788176757985,0.9016371476502787,-28.867764845641485,-28.170197724709727,0.07329469421101037,0.3174419532873966,0.0
Myo18a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pipox,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Phf12,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dhrs13os,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dhrs13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Flot2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Eral1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fam222b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Traf4,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Nek8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tlcd1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rpl23a,6.271334444709062e-05,0.0015241724220052392,0.06909581646423751,-0.10519269272178211,-0.07589320509914116,-0.0454667423539896,2.8368521384065777,2.6895958996534572
Rab34,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Proca1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Supt6,0.0017888776467873766,0.09397999383644512,0.7605323733294866,-28.672164287645224,-27.648547993229972,0.0,0.2103983349560715,0.0
Sdf2,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
2610507B11Rik,0.009501095540355024,0.08856750257537103,1.0,-26.224471727499214,0.0,0.0,0.0,0.0
Rskr,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Spag5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Aldoc,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pigs,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Unc119,0.08710000984342534,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Slc46a1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem199,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Poldip2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tnfaip1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ift20,0.009501095540355024,0.14588231578288952,0.8688620210805279,-27.663489210495896,0.0,0.0,0.0,0.0
Tmem97,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nlk,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccnq,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lyrm9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nos2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lgals9,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ksr1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Wsb1,0.002778685068188869,0.11313937058977978,0.8001911072134233,-28.625200059881212,-26.797272691452925,0.0,0.11662264269088225,0.0
Nf1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Evi2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Evi2a,3.5291394948257277e-05,0.0001720247930818143,0.0007335473709934008,-29.37184773021018,-29.202367723403796,-28.986490321509336,0.6177156874345819,0.0
Rab11fip4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Utp6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Suz12,0.13877491686648386,0.6972311285528286,1.0,-27.915970439276993,0.0,27.825158981745222,0.0,0.0
Crlf3,0.13493688973565135,0.6708558092938122,1.0,-0.1573850211932359,0.030431903326617042,0.4548742522774373,0.673190915919146,0.6781843488616
Atad5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tefm,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Adap2,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Adap2os,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rnf135,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rhot1,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rhbdl3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5730455P16Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp207,0.12717169004690515,0.663270284205586,1.0,-27.95562639721048,0.0,28.17208937777798,0.0,0.0
Psmd11,0.03476737110768555,0.2968939270753236,0.969182212422568,-0.9524111073343802,-0.13494114471448465,0.09108468606826008,0.5823263254941072,0.5308996783679405
Cdk5r1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Myo1d,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C030013C21Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem98,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccl2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccl7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccl11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccl12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccl8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccl1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cct6b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp830,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm11423,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lig3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rffl,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rad51d,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nle1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slfn5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slfn9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slfn8,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slfn2,0.0021433674684448686,0.020131777407319206,0.13493688973565135,0.25288106401015203,0.49819659629926405,0.7388289803488574,0.9990991046780457,1.41381088087234
Gm20234,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slfn1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slfn4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slfn3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
AI662270,0.0275953640812429,0.23797729618163055,0.910105580693816,-0.0634193630580382,0.24615957237053945,0.9400088141083042,0.5728151559727706,0.6757816737732527
AA465934,0.029867793297539916,0.08856750257537103,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
Pex12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ap2b1,0.00757216567920716,0.1853939469443623,0.8967789484825744,-28.61441980549505,-26.18125094819554,0.0,0.0760925001286455,0.0
Taf15,0.002778685068188869,0.029867793297539916,0.2615722360139493,-27.64510215068499,0.0,0.0,0.0,0.0
Ccl5,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Ccl9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
E230016K23Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccl6,0.266717246715916,0.47495853988950676,1.0,0.0,0.0,0.0,0.0,0.0
Ccl3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccl4,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Wfdc17,0.12803324454997875,0.4398035473385238,0.7998873353498503,0.0,0.0,0.0,0.0,0.0
Wfdc18,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Wfdc21,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Heatr6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hnf1b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ddx52,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Synrg,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dusp14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tada2a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
